Date,Product,Category,Region,Sales_Rep,Units_Sold,Price,Revenue,Cost
2024-04-04,Smartphone,Electronics,NorthAmerica,Rep_15,18,120.22,2163.96,1472.8
2024-05-30,Tablet,Electronics,NA,Rep_17,8,728.96,5831.68,4203.27
2023-11-05,Monitor,Accessories,N. America,Rep_2,9,225.42,2028.78,1725.43
2024-05-05,Monitor,Accessories,South America,Rep_4,4,219.05,876.2,762.44
2024-05-17,Router,Accessories,South America,Rep_3  ,2,345.08,690.16,417.9
2023-03-24,Smartphone,Electronics,Europe,Rep_3,18,576.7,10380.6,8766.59
2023-05-10,Smartphone,Electronics,Asia,Rep_13,9,346.65,3119.85,2390.6
2024-09-03,Printer,Accessories,Asia,Rep_15,6,846.77,5080.62,3363.0
2024-06-01,Printer,Accessories,South America,Rep_4,10,226.02,2260.2,1534.91
2024-12-19,Laptop,Electronics,Europe,Rep_14,6,758.97,4553.82,3074.83
2024-04-07,Tablet,Electronics,South America,Rep_11,13,698.53,9080.89,5926.29
2024-04-09,Monitor,Accessories,South America,Rep_4,13,854.3,11105.9,8010.85
2023-11-17,Monitor,Accessories,Asia,Rep_9,14,142.27,1991.78,1294.43
2024-01-19,Tablet,Electronics,South America,Rep_3,11,265.93,2925.23,1834.41
2023-04-04,Laptop,Electronics,NorthAmerica,Rep_14,19,320.81,6095.39,4369.11
2023-04-09,Router,Accessories,Asia,Rep_5,8,493.47,3947.76,3452.92
2024-07-23,Laptop,Electronics,Asia,Rep_4,7,649.36,4545.52,4021.84
2024-02-25,Smartphone,Electronics,South America,Rep_2,15,958.68,14380.2,9210.52
2023-10-22,Printer,Accessories,Asia,Rep_12,1,342.92,342.92,261.29
2023-04-17,Printer,Accessories,Europe,Rep_5  ,19,635.57,,7431.8
2024-11-03,Monitor,Accessories,Europe,Rep_4,13,239.2,3109.6,2447.25
2023-12-25,Printer,Accessories,Asia,Rep_4,2,195.94,391.88,243.96
2023-10-13,Printer,Accessories,Europe,Rep_14,17,471.51,8015.67,6504.54
2024-07-28,Printer,Accessories,NorthAmerica,Rep_20,8,491.34,3930.72,2648.99
2024-11-04,Router,Accessories,Asia,Rep_1,3,169.99,509.97,306.34
2023-07-04,Smartphone,Electronics,Asia,Rep_11,19,344.93,6553.67,5092.66
2023-12-26, Laptop ,Electronics,Europe,Rep_5,19,383.14,7279.66,6131.14
2024-08-02,Router,Accessories,South America,Rep_3,17,223.14,3793.38,3357.41
2023-05-26,Router,Accessories,NA,Rep_3,17,266.62,4532.54,3456.38
2024-06-27,Tablet,Electronics,South America,Rep_14,19,759.0,14421.0,12142.03
2024-04-09,Smartphone,Electronics,Europe,Rep_12,5,723.05,3615.25,3090.17
2023-11-16,Router,Accessories,Asia,Rep_19,18,540.48,9728.64,6482.8
2024-09-02,Laptop,Electronics,NA,Rep_5,9,949.65,8546.85,5229.2
2023-06-11,Printer,Accessories,NA,Rep_3,10,629.44,6294.4,5663.74
2023-10-06,Monitor,Accessories,South America,Rep_16,7,130.55,913.85,739.51
2024-09-13,Monitor,Accessories,South America,Rep_9,9,273.34,2460.06,1561.12
2023-08-09,Printer,Accessories,N. America,Rep_12,18,770.56,13870.08,8550.42
2024-03-16,Laptop,Electronics,Asia,Rep_19  ,3,387.19,1161.57,985.8
2024-05-13,Printer,Accessories,Asia,Rep_2,17,685.15,11647.55,8262.88
2023-08-14,Monitor,Accessories,NA,Rep_1,12,208.51,2502.12,1559.04
2023-07-29,Smartphone,Electronics,Europe,Rep_5,5,577.24,2886.2,2113.59
2023-09-19,Smartphone,Electronics,Asia,Rep_4  ,12,615.18,7382.16,6209.82
2023-01-08,Monitor,Accessories,South America,Rep_6,4,811.65,3246.6,2258.42
2023-05-13,Monitor,Accessories,Europe,Rep_17,18,568.15,10226.7,7445.5
2024-07-26,Router,Accessories,Asia,Rep_3,12,309.66,3715.92,2256.75
2024-02-11,Router,Accessories,NorthAmerica,Rep_14,10,991.31,9913.1,5948.57
2023-01-20,Monitor,Accessories,NorthAmerica,Rep_11,13,576.04,7488.52,6602.78
2024-08-12, Monitor ,Accessories,South America,Rep_14,3,163.03,489.09,294.85
2023-10-24,Laptop,Electronics,South America,Rep_1,17,461.74,7849.58,5839.79
2023-11-29,Tablet,Electronics,South America,Rep_12,16,886.31,14180.96,12695.15
2023-04-01,Monitor,Accessories,NA,Rep_8,10,,1825.3,1279.37
2024-03-22,Printer,Accessories,South America,Rep_17,5,759.04,3795.2,2280.93
2023-03-22,Monitor,Accessories,Asia,Rep_11,13,419.16,5449.08,3739.0
2023-08-15,Smartphone,Electronics,Europe,Rep_3,4,744.0,2976.0,2311.56
2024-06-06,Router,Accessories,NA,Rep_17,16,116.09,1857.44,1664.85
2024-06-06,Tablet,Electronics,Asia,Rep_12  ,9,198.52,1786.68,1281.92
2024-10-22,Tablet,Electronics,Europe,Rep_4,4,296.43,1185.72,1049.35
2023-05-30,Smartphone,Electronics,Europe,Rep_6,5,180.47,902.35,654.45
2024-09-08,Tablet,Electronics,NorthAmerica,Rep_6,14,640.72,8970.08,7813.99
2024-10-05,Monitor,Accessories,South America,Rep_19,2,250.33,500.66,449.27
2024-08-16,Monitor,Accessories,Asia,Rep_11,8,948.46,7587.68,6031.4
2023-06-04,Monitor,Accessories,N. America,Rep_16,19,561.42,10666.98,7138.35
2024-03-28,Router,Accessories,Asia,Rep_9,2,445.68,891.36,544.64
2024-08-28,Laptop,Electronics,Asia,Rep_17,3,843.59,2530.77,2126.43
2023-03-17,Smartphone,Electronics,South America,Rep_15,15,294.69,4420.35,3339.48
2023-02-08,Laptop,Electronics,Asia,Rep_10  ,17,256.51,4360.67,3134.77
2023-03-20,Router,Accessories,NorthAmerica,Rep_20,18,542.07,9757.26,8770.81
2024-08-31,Printer,Accessories,South America,Rep_15,3,834.25,2502.75,1670.17
2024-08-17,Printer,Accessories,NorthAmerica,Rep_15,15,131.38,1970.7,1711.51
2024-08-08,Router,Accessories,Europe,Rep_11,5,182.34,911.7,787.01
2024-09-11,Monitor,Accessories,Europe,Rep_2,3,345.66,1036.98,770.48
2024-04-06, Laptop ,Electronics,Asia,Rep_3,3,960.09,2880.27,2473.11
2024-05-31,Router,Accessories,Europe,Rep_2,9,396.15,3565.35,3135.64
2023-09-11,Router,Accessories,South America,Rep_15,11,178.29,1961.19,1417.03
2024-06-20,Printer,Accessories,Europe,Rep_12,15,,1568.55,1268.51
2024-01-17,Smartphone,Electronics,South America,Rep_14,16,546.29,8740.64,5456.9
2023-12-13,Router,Accessories,NorthAmerica,Rep_11,16,714.93,11438.88,7124.58
2023-03-09,Smartphone,Electronics,NA,Rep_18  ,17,,2641.29,2284.38
2024-11-25,Monitor,Accessories,Asia,Rep_9,19,,16001.99,11270.89
2024-11-03, Printer ,Accessories,Europe,Rep_11,2,589.4,1178.8,1013.0
2023-03-25,Printer,Accessories,Europe,Rep_12,1,890.77,890.77,747.56
2023-11-14,Router,Accessories,South America,Rep_5,8,320.76,2566.08,1660.77
2024-09-01,Router,Accessories,N. America,Rep_10  ,16,737.53,11800.48,10043.44
2024-07-26,Monitor,Accessories,Asia,Rep_5,10,195.25,1952.5,1580.93
2024-11-17,Router,Accessories,N. America,Rep_14,7,893.47,6254.29,5556.28
2024-06-04,Smartphone,Electronics,NA,Rep_12,19,891.16,16932.04,10185.36
2023-11-13,Tablet,Electronics,Europe,Rep_11,11,305.76,3363.36,2934.9
2024-05-12, Tablet ,Electronics,Europe,Rep_5,18,836.17,15051.06,12787.99
2023-06-08, Laptop ,Electronics,Asia,Rep_4,12,105.75,1269.0,870.68
2024-06-03,Printer,Accessories,NorthAmerica,Rep_11,14,393.79,5513.06,4233.77
2024-09-24, Tablet ,Electronics,South America,Rep_5,8,333.82,2670.56,2110.28
2023-06-16, Tablet ,Electronics,Europe,Rep_15,13,801.86,10424.18,6589.06
2023-02-14,Monitor,Accessories,Asia,Rep_8  ,7,587.14,4109.98,3653.35
2024-03-30,Printer,Accessories,Asia,Rep_15,15,938.83,14082.45,8882.55
2023-08-28,Printer,Accessories,Europe,Rep_10,4,256.38,1025.52,852.47
2024-04-25,Tablet,Electronics,Asia,Rep_19,4,370.87,1483.48,1205.26
2024-03-27,Monitor,Accessories,Asia,Rep_13,17,623.95,10607.15,7464.94
2024-05-29,Printer,Accessories,South America,Rep_6  ,18,884.38,15918.84,14200.35
2023-07-24,Printer,Accessories,Europe,Rep_9,12,774.69,9296.28,5940.56
2023-02-23,Router,Accessories,South America,Rep_12,12,122.13,1465.56,889.06
2024-07-21,Laptop,Electronics,NA,Rep_10,6,434.65,2607.9,2205.33
2023-03-27,Tablet,Electronics,Asia,Rep_15,11,714.97,7864.67,5770.87
2024-06-09,Tablet,Electronics,South America,Rep_3,14,521.69,7303.66,6451.26
2023-08-16,Monitor,Accessories,Asia,Rep_1,3,506.25,1518.75,985.8
2024-02-29,Laptop,Electronics,South America,Rep_17,11,298.69,3285.59,2052.56
2024-01-18,Tablet,Electronics,South America,Rep_3,14,307.05,4298.7,2748.59
2024-01-19,Tablet,Electronics,NA,Rep_11,3,955.78,2867.34,1850.34
2023-04-12, Router ,Accessories,Asia,Rep_5,15,477.75,7166.25,5672.5
2023-05-21,Laptop,Electronics,Asia,Rep_16,6,784.08,4704.48,3446.92
2024-12-13,Tablet,Electronics,South America,Rep_15,1,388.67,388.67,317.67
2024-09-22,Laptop,Electronics,N. America,Rep_1,2,291.79,583.58,355.6
2023-09-20,Tablet,Electronics,Europe,Rep_18,12,606.48,7277.76,5396.17
2024-09-15,Printer,Accessories,South America,Rep_4,8,243.32,1946.56,1286.89
2023-10-23,Tablet,Electronics,Asia,Rep_4,8,793.83,6350.64,5419.86
2023-02-18,Tablet,Electronics,South America,Rep_20,7,663.6,4645.2,2970.02
2024-04-13,Laptop,Electronics,N. America,Rep_16  ,3,266.91,800.73,591.44
2024-09-03,Printer,Accessories,NA,Rep_17,14,638.49,8938.86,6991.9
2024-08-11,Tablet,Electronics,Europe,Rep_10  ,4,602.57,2410.28,1609.25
2024-03-15,Laptop,Electronics,Asia,Rep_8,2,817.8,1635.6,1133.65
2024-08-07,Monitor,Accessories,Europe,Rep_3,13,234.62,3050.06,2255.15
2024-06-20,Smartphone,Electronics,NA,Rep_17,18,531.94,9574.92,7468.5
2024-07-11,Printer,Accessories,N. America,Rep_13,11,725.48,7980.28,6847.37
2024-04-26,Laptop,Electronics,South America,Rep_12,6,,5502.24,4496.9
2023-09-17,Router,Accessories,N. America,Rep_12,19,194.44,3694.36,2484.88
2023-03-11,Smartphone,Electronics,Europe,Rep_4,14,228.25,3195.5,2395.56
2024-08-18,Router,Accessories,Asia,Rep_5,1,603.68,603.68,363.98
2023-02-15,Smartphone,Electronics,Asia,Rep_6,1,565.94,565.94,354.48
2024-12-02,Monitor,Accessories,South America,Rep_6,13,,2265.38,1919.58
2023-05-19,Laptop,Electronics,South America,Rep_2,7,219.44,1536.08,1183.18
2023-10-28,Tablet,Electronics,NorthAmerica,Rep_7,14,723.87,10134.18,8577.9
2023-02-12,Smartphone,Electronics,Asia,Rep_17,10,250.73,2507.3,1583.03
2024-02-12,Printer,Accessories,South America,Rep_9  ,11,211.8,2329.8,2024.28
2023-02-07,Router,Accessories,Europe,Rep_10,9,942.59,8483.31,5222.25
2024-01-01,Laptop,Electronics,Asia,Rep_9  ,9,738.15,6643.35,5721.86
2023-05-08,Smartphone,Electronics,South America,Rep_13,18,662.77,11929.86,9961.75
2024-03-26, Monitor ,Accessories,Asia,Rep_6  ,15,833.34,12500.1,7800.49
2024-05-23,Router,Accessories,South America,Rep_12,16,592.83,9485.28,8016.86
2024-06-15,Smartphone,Electronics,NA,Rep_14  ,3,136.68,410.04,266.2
2023-03-22,Monitor,Accessories,Europe,Rep_18,14,173.47,2428.58,1501.12
2023-10-28,Smartphone,Electronics,NorthAmerica,Rep_3,12,243.59,2923.08,2518.34
2023-12-02,Router,Accessories,Asia,Rep_10,19,978.28,18587.32,13030.99
2024-04-01, Printer ,Accessories,South America,Rep_6  ,8,884.65,7077.2,5167.04
2024-12-07,Monitor,Accessories,Asia,Rep_15,19,245.51,4664.69,2828.01
2023-02-13,Router,Accessories,Asia,Rep_20,19,305.61,5806.59,5219.54
2024-03-21, Smartphone ,Electronics,NorthAmerica,Rep_3  ,9,543.95,4895.55,3057.07
2024-11-18,Router,Accessories,South America,Rep_12,19,712.21,13531.99,8412.29
2024-06-09,Router,Accessories,Europe,Rep_1  ,15,331.91,4978.65,3678.16
2023-05-27,Printer,Accessories,South America,Rep_2,5,411.34,2056.7,1462.95
2023-05-10,Laptop,Electronics,Europe,Rep_12,18,880.33,15845.94,12258.46
2024-01-06,Monitor,Accessories,NorthAmerica,Rep_20,4,126.46,505.84,363.52
2023-06-07,Router,Accessories,South America,Rep_12,4,886.08,3544.32,3084.3
2024-01-16,Monitor,Accessories,N. America,Rep_19,6,689.51,4137.06,3713.59
2023-05-21,Printer,Accessories,Asia,Rep_13,12,445.46,5345.52,3954.32
2023-11-18,Router,Accessories,Asia,Rep_8,15,312.21,4683.15,3900.13
2023-04-27,Laptop,Electronics,Europe,Rep_16,4,918.13,3672.52,2401.48
2024-06-14,Monitor,Accessories,NorthAmerica,Rep_9,12,435.56,5226.72,3939.82
2023-09-24,Router,Accessories,South America,Rep_7,5,868.95,4344.75,3248.5
2024-09-18,Smartphone,Electronics,South America,Rep_7,15,,9504.45,7354.78
2023-05-06,Tablet,Electronics,N. America,Rep_15,2,185.74,371.48,295.56
2023-06-26,Router,Accessories,South America,Rep_3,2,872.19,1744.38,1051.35
2024-11-29,Smartphone,Electronics,Asia,Rep_3  ,1,796.13,796.13,508.94
2024-07-17,Printer,Accessories,Asia,Rep_10,13,313.33,4073.29,2730.74
2023-06-11,Router,Accessories,Europe,Rep_12  ,10,166.15,1661.5,1081.52
2024-06-04,Tablet,Electronics,N. America,Rep_7,10,503.9,,4035.32
2023-05-23,Tablet,Electronics,South America,Rep_1,9,487.8,4390.2,2961.69
2024-01-05,Printer,Accessories,Asia,Rep_15,11,953.73,10491.03,7089.4
2024-07-18,Tablet,Electronics,N. America,Rep_3,11,,8390.36,6705.08
2023-11-13,Monitor,Accessories,South America,Rep_17  ,5,803.61,4018.05,3261.11
2024-02-25,Monitor,Accessories,NA,Rep_5,15,881.44,13221.6,8749.43
2023-11-21,Router,Accessories,NorthAmerica,Rep_15  ,18,988.02,17784.36,11326.7
2024-04-22,Router,Accessories,Asia,Rep_5,5,942.95,4714.75,2884.5
2024-07-18,Router,Accessories,Europe,Rep_5,3,506.98,1520.94,1338.67
2024-03-19,Printer,Accessories,N. America,Rep_4,5,192.98,964.9,748.18
2024-06-14,Tablet,Electronics,Asia,Rep_6,12,,2802.12,2510.67
2023-06-15,Smartphone,Electronics,Europe,Rep_12,11,115.64,1272.04,886.53
2024-06-15,Smartphone,Electronics,NA,Rep_9,7,509.27,3564.89,2690.35
2023-07-21, Router ,Accessories,Asia,Rep_5,18,408.39,7351.02,5584.38
2024-10-02,Smartphone,Electronics,NA,Rep_17,13,229.19,2979.47,2627.73
2024-10-18,Tablet,Electronics,Europe,Rep_6,8,972.92,7783.36,4889.27
2024-11-05,Printer,Accessories,Asia,Rep_19,8,240.55,1924.4,1290.06
2023-02-12,Laptop,Electronics,NA,Rep_2,15,259.43,3891.45,3143.47
2024-10-18,Printer,Accessories,Asia,Rep_7,11,714.92,,5891.42
2024-08-08,Monitor,Accessories,N. America,Rep_16  ,17,847.79,14412.43,12385.79
2024-10-04,Printer,Accessories,Asia,Rep_10,17,127.35,2164.95,1903.61
2024-05-09,Tablet,Electronics,South America,Rep_10,14,926.81,12975.34,10123.14
2024-04-09,Laptop,Electronics,N. America,Rep_6  ,16,844.15,13506.4,10806.36
2024-03-26,Monitor,Accessories,South America,Rep_15,9,195.93,1763.37,1406.03
2023-07-28, Smartphone ,Electronics,Europe,Rep_11,18,644.46,11600.28,8067.22
2023-11-23,Router,Accessories,Asia,Rep_13,1,466.22,466.22,401.52
2023-05-14,Smartphone,Electronics,N. America,Rep_11,9,,1632.87,1121.14
2023-09-05,Monitor,Accessories,NA,Rep_9,11,890.66,9797.26,7066.2
2024-04-05,Tablet,Electronics,Europe,Rep_4,14,933.11,13063.54,9555.35
2023-02-21,Smartphone,Electronics,South America,Rep_20,2,786.06,1572.12,1319.55
2024-03-04,Tablet,Electronics,Europe,Rep_11,19,882.01,16758.19,11943.59
2024-08-14,Router,Accessories,Asia,Rep_7,7,105.18,736.26,513.45
2023-06-13,Monitor,Accessories,South America,Rep_16,12,648.85,7786.2,5987.83
2023-11-12,Monitor,Accessories,N. America,Rep_3  ,19,449.7,8544.3,6276.71
2024-02-07,Printer,Accessories,South America,Rep_8,17,591.12,10049.04,7369.22
2023-08-09,Printer,Accessories,Asia,Rep_2,6,165.88,995.28,777.35
2023-02-21,Smartphone,Electronics,South America,Rep_20,14,678.32,9496.48,7861.22
2024-10-31,Router,Accessories,South America,Rep_10,9,441.81,3976.29,3415.63
2024-07-03,Laptop,Electronics,NorthAmerica,Rep_14,16,862.45,13799.2,12064.24
2023-05-18,Smartphone,Electronics,Asia,Rep_13,12,234.09,2809.08,2129.25
2024-01-10,Laptop,Electronics,South America,Rep_2  ,15,580.24,8703.6,6809.45
2024-08-06,Printer,Accessories,Europe,Rep_12,16,594.47,9511.52,7838.09
2024-07-20,Smartphone,Electronics,N. America,Rep_13,12,959.97,11519.64,6974.79
2024-05-31, Monitor ,Accessories,Asia,Rep_20,11,106.81,1174.91,933.16
2024-11-27, Printer ,Accessories,N. America,Rep_5,15,319.13,4786.95,4203.47
2023-04-10,Monitor,Accessories,Asia,Rep_11,15,,4161.6,3095.21
2024-07-25,Smartphone,Electronics,Europe,Rep_7,19,191.28,3634.32,2710.34
2024-09-08,Printer,Accessories,South America,Rep_17,16,570.78,9132.48,7315.38
2023-02-11,Laptop,Electronics,NorthAmerica,Rep_5,15,579.03,8685.45,6724.97
2024-12-31,Smartphone,Electronics,South America,Rep_17,10,649.3,6493.0,5290.79
2024-04-12,Tablet,Electronics,Europe,Rep_11,17,979.05,16643.85,14096.55
2024-09-19, Smartphone ,Electronics,Europe,Rep_13,11,210.9,2319.9,1990.07
2024-09-23,Router,Accessories,Asia,Rep_19,7,572.65,4008.55,3257.8
2023-12-11,Printer,Accessories,South America,Rep_19,17,610.58,10379.86,7026.84
2023-11-03,Monitor,Accessories,N. America,Rep_12,4,482.07,1928.28,1207.32
2023-12-06,Router,Accessories,N. America,Rep_14,1,436.16,436.16,330.59
2024-08-20,Smartphone,Electronics,N. America,Rep_20,15,956.26,14343.9,11195.18
2024-04-30,Smartphone,Electronics,Europe,Rep_2,9,814.37,7329.33,5819.35
2024-08-20,Monitor,Accessories,Europe,Rep_17,10,910.02,9100.2,6424.98
2024-10-06,Router,Accessories,South America,Rep_5  ,5,371.85,1859.25,1523.82
2024-11-28,Tablet,Electronics,N. America,Rep_19,4,481.36,1925.44,1540.86
2024-12-18,Laptop,Electronics,Europe,Rep_1,18,789.99,14219.82,9170.52
2024-03-27,Smartphone,Electronics,South America,Rep_5,18,237.69,4278.42,2868.98
2024-02-27,Router,Accessories,Europe,Rep_14,12,876.52,10518.24,6994.86
2024-05-28,Printer,Accessories,South America,Rep_2,17,260.6,4430.2,3073.15
2024-12-23,Tablet,Electronics,Europe,Rep_18,3,646.38,1939.14,1481.52
2023-11-29,Router,Accessories,South America,Rep_17,10,331.2,3312.0,2615.17
2024-01-21,Smartphone,Electronics,Europe,Rep_15,2,347.09,694.18,540.85
2024-06-29,Smartphone,Electronics,Asia,Rep_9  ,18,463.89,8350.02,6082.65
2024-09-16,Monitor,Accessories,Europe,Rep_8  ,7,752.07,5264.49,3183.68
2023-10-13,Printer,Accessories,Asia,Rep_8,14,193.7,,2216.36
2023-11-01, Smartphone ,Electronics,Europe,Rep_16,10,914.97,9149.7,7610.6
2023-11-21,Monitor,Accessories,Asia,Rep_18,4,177.09,708.36,615.04
2023-10-08,Smartphone,Electronics,NA,Rep_19,3,461.07,1383.21,982.2
2024-11-23,Printer,Accessories,South America,Rep_13,6,419.5,2517.0,1562.62
2023-12-20,Tablet,Electronics,Asia,Rep_2,17,848.68,14427.56,11554.76
2023-10-22,Router,Accessories,N. America,Rep_12,12,310.34,3724.08,2837.76
2024-03-28,Router,Accessories,Asia,Rep_16,6,633.53,3801.18,3056.3
2023-08-08,Tablet,Electronics,Asia,Rep_18,12,391.9,4702.8,3291.49
2024-12-13,Smartphone,Electronics,Europe,Rep_4,6,147.1,882.6,629.77
2024-09-22,Router,Accessories,Europe,Rep_8  ,6,602.01,3612.06,2958.98
2023-02-21,Router,Accessories,Europe,Rep_8,8,622.43,4979.44,3120.27
2023-02-23,Laptop,Electronics,South America,Rep_11,5,257.77,1288.85,1040.1
2024-04-28,Laptop,Electronics,Europe,Rep_1  ,16,468.53,7496.48,5448.49
2024-07-17,Tablet,Electronics,South America,Rep_16,16,101.11,1617.76,1116.67
2024-05-03,Router,Accessories,Europe,Rep_10,8,815.9,6527.2,5731.88
2023-11-25,Smartphone,Electronics,NorthAmerica,Rep_3,13,207.85,2702.05,2410.9
2024-10-29,Printer,Accessories,Europe,Rep_18,5,763.46,3817.3,3170.57
2023-02-08,Tablet,Electronics,South America,Rep_6,1,857.83,857.83,648.77
2023-02-07,Monitor,Accessories,South America,Rep_6,6,331.34,1988.04,1662.74
2023-10-24,Laptop,Electronics,NorthAmerica,Rep_10  ,1,647.64,647.64,487.06
2024-08-04,Printer,Accessories,NA,Rep_11,2,156.8,313.6,199.23
2023-10-19,Monitor,Accessories,South America,Rep_5,18,407.51,7335.18,5239.32
2024-05-31,Monitor,Accessories,Asia,Rep_7,2,943.26,1886.52,1445.34
2023-04-26,Smartphone,Electronics,Europe,Rep_15,11,842.76,9270.36,6340.1
2024-10-25, Smartphone ,Electronics,Europe,Rep_1,4,886.0,3544.0,2298.39
2023-12-12,Smartphone,Electronics,Europe,Rep_6,11,617.13,6788.43,5226.91
2024-09-17,Router,Accessories,South America,Rep_14,10,551.04,5510.4,3962.82
2024-06-11,Smartphone,Electronics,N. America,Rep_13,6,835.7,5014.2,3581.08
2024-11-16,Laptop,Electronics,Europe,Rep_5,10,881.25,8812.5,7418.17
2024-05-03,Smartphone,Electronics,Europe,Rep_1  ,16,290.78,4652.48,3934.23
2023-09-25,Monitor,Accessories,Europe,Rep_15,15,462.68,6940.2,4525.41
2023-10-01,Smartphone,Electronics,Asia,Rep_19,2,301.25,602.5,534.54
2024-08-09,Laptop,Electronics,Asia,Rep_12,18,676.87,12183.66,10316.44
2024-12-10,Tablet,Electronics,NorthAmerica,Rep_4,1,930.48,930.48,694.25
2024-04-21,Smartphone,Electronics,Europe,Rep_13,14,908.44,12718.16,10795.17
2024-12-03,Printer,Accessories,Asia,Rep_4,3,957.52,2872.56,2434.67
2024-10-16,Smartphone,Electronics,Asia,Rep_20,13,430.78,5600.14,3474.62
2023-08-15,Tablet,Electronics,Europe,Rep_16,2,555.5,1111.0,744.11
2023-06-06,Monitor,Accessories,Asia,Rep_14,13,594.58,7729.54,6877.33
2024-12-19, Printer ,Accessories,South America,Rep_18,13,942.8,12256.4,10575.21
2024-11-11, Tablet ,Electronics,Europe,Rep_20,6,100.3,601.8,364.27
2023-03-25, Printer ,Accessories,South America,Rep_17,2,685.18,1370.36,884.71
2024-12-21,Smartphone,Electronics,NA,Rep_19,19,608.0,11552.0,7595.84
2023-04-25,Laptop,Electronics,Europe,Rep_19,2,536.14,1072.28,886.0
2024-07-03, Tablet ,Electronics,Europe,Rep_11,15,985.31,14779.65,9928.29
2024-06-16,Monitor,Accessories,N. America,Rep_7,3,167.17,501.51,418.66
2024-08-20,Monitor,Accessories,NA,Rep_17,14,190.94,2673.16,2158.97
2024-04-01,Laptop,Electronics,South America,Rep_5,1,558.48,558.48,502.08
2024-06-09,Monitor,Accessories,South America,Rep_19,17,309.38,5259.46,3504.07
2023-03-01,Printer,Accessories,South America,Rep_10,4,574.34,2297.36,1672.08
2023-01-23,Monitor,Accessories,Asia,Rep_1,5,897.94,4489.7,3299.64
2023-08-12,Printer,Accessories,N. America,Rep_2,3,430.98,1292.94,936.4
2024-03-09, Smartphone ,Electronics,NA,Rep_18,14,259.2,3628.8,2598.67
2023-03-03,Laptop,Electronics,South America,Rep_2,5,109.93,,398.41
2023-10-21,Monitor,Accessories,Europe,Rep_5,6,333.83,2002.98,1658.64
2024-10-18,Router,Accessories,South America,Rep_12,7,657.05,4599.35,3205.98
2024-01-27,Monitor,Accessories,South America,Rep_13,18,666.37,11994.66,7912.36
2023-03-24,Router,Accessories,Europe,Rep_12,5,963.62,4818.1,3596.02
2023-05-02,Tablet,Electronics,South America,Rep_17,3,339.27,1017.81,807.97
2023-05-11,Router,Accessories,Europe,Rep_1,4,878.19,3512.76,2364.24
2023-01-24,Smartphone,Electronics,South America,Rep_18,18,528.42,9511.56,6779.52
2024-03-10,Printer,Accessories,South America,Rep_8,6,453.15,2718.9,2411.3
2023-09-11, Monitor ,Accessories,Asia,Rep_5,17,959.8,,13641.84
2023-10-10,Tablet,Electronics,NA,Rep_2,9,948.55,8536.95,7193.79
2024-11-07,Monitor,Accessories,NorthAmerica,Rep_8,16,329.2,5267.2,4489.03
2023-07-31,Laptop,Electronics,NorthAmerica,Rep_20,8,515.33,4122.64,3261.67
2023-02-04,Monitor,Accessories,NA,Rep_8,2,447.71,895.42,658.17
2023-02-15,Monitor,Accessories,South America,Rep_8,17,652.54,11093.18,6877.72
